booking_id,arrival_date,departure_date,room_cat_id,guests,channel,rate_paid_eur,days_before_arrival,status
BK-02130,2025-08-07,2025-08-08,sui-001,3,BOOKING,209.15,15,CONFIRMED
BK-02131,2025-08-08,2025-08-09,sui-001,1,AIRBNB,244.82,0,CONFIRMED
BK-02132,2025-08-08,2025-08-09,sup-001,2,DIRECT,200.56,8,CANCELLED
BK-02133,2025-08-08,2025-08-09,dob-001,2,DIRECT,149.72,17,CONFIRMED
BK-02134,2025-08-08,2025-08-09,sup-001,2,EXPEDIA,182.88,17,NO_SHOW
BK-02135,2025-08-08,2025-08-09,dob-001,2,BOOKING,144.76,6,CONFIRMED
BK-02136,2025-08-08,2025-08-10,dob-001,2,BOOKING,142.2,16,CONFIRMED
BK-02137,2025-08-08,2025-08-11,sup-001,2,EXPEDIA,184.6,14,CONFIRMED
BK-02138,2025-08-08,2025-08-11,sup-001,2,DIRECT,201.48,0,CONFIRMED
BK-02139,2025-08-09,2025-08-11,sup-001,1,BOOKING,188.44,9,CONFIRMED
BK-02140,2025-08-09,2025-08-11,sup-001,2,AIRBNB,165.59,30,CONFIRMED
BK-02141,2025-08-09,2025-08-12,sui-001,3,DIRECT,277.67,2,CONFIRMED
BK-02142,2025-08-09,2025-08-11,dob-001,2,DIRECT,153.81,19,CONFIRMED
BK-02143,2025-08-09,2025-08-10,dob-001,2,AIRBNB,140.03,16,CONFIRMED
BK-02144,2025-08-09,2025-08-11,dob-001,2,DIRECT,153.96,26,CANCELLED
BK-02145,2025-08-09,2025-08-11,sui-001,2,EXPEDIA,233.57,17,CONFIRMED
BK-02146,2025-08-09,2025-08-10,dob-001,2,EXPEDIA,141.38,6,CANCELLED
BK-02147,2025-08-10,2025-08-11,dob-001,2,EXPEDIA,109.97,7,CONFIRMED
BK-02148,2025-08-10,2025-08-11,sup-001,2,BOOKING,149.17,0,CONFIRMED
BK-02149,2025-08-10,2025-08-11,sui-001,3,BOOKING,204.82,14,CONFIRMED
BK-02150,2025-08-10,2025-08-11,sup-001,2,DIRECT,164.49,0,CONFIRMED
BK-02151,2025-08-10,2025-08-11,sup-001,2,DIRECT,165.38,10,CONFIRMED
BK-02152,2025-08-10,2025-08-13,sui-001,3,DIRECT,219.07,2,CONFIRMED
BK-02153,2025-08-10,2025-08-12,dob-001,1,AIRBNB,107.08,21,NO_SHOW
BK-02154,2025-08-10,2025-08-11,dob-001,2,DIRECT,127.1,20,CONFIRMED
BK-02155,2025-08-11,2025-08-15,dob-001,1,BOOKING,109.13,15,CONFIRMED
BK-02156,2025-08-11,2025-08-12,sup-001,1,BOOKING,142.77,11,CONFIRMED
BK-02157,2025-08-11,2025-08-12,sup-001,1,BOOKING,140.14,8,CONFIRMED
BK-02158,2025-08-11,2025-08-12,dob-001,1,DIRECT,122.49,12,CONFIRMED
BK-02159,2025-08-11,2025-08-12,dob-001,2,AIRBNB,103.88,2,CONFIRMED
BK-02160,2025-08-11,2025-08-13,sui-001,3,EXPEDIA,209.12,14,CANCELLED
BK-02161,2025-08-11,2025-08-15,sup-001,2,DIRECT,155.26,16,CONFIRMED
BK-02162,2025-08-11,2025-08-12,sui-001,1,BOOKING,208.11,2,CONFIRMED
BK-02163,2025-08-12,2025-08-16,dob-001,2,DIRECT,122.68,0,CONFIRMED
BK-02164,2025-08-12,2025-08-18,dob-001,2,AIRBNB,104.65,10,CONFIRMED
BK-02165,2025-08-12,2025-08-13,dob-001,2,BOOKING,114.53,3,CANCELLED
BK-02166,2025-08-12,2025-08-13,sui-001,2,DIRECT,216.43,14,CONFIRMED
BK-02167,2025-08-12,2025-08-14,dob-001,1,EXPEDIA,111.65,20,CONFIRMED
BK-02168,2025-08-12,2025-08-15,dob-001,1,BOOKING,113.45,11,CONFIRMED
BK-02169,2025-08-12,2025-08-15,sup-001,2,BOOKING,147.24,16,CANCELLED
BK-02170,2025-08-12,2025-08-15,dob-001,2,DIRECT,127.78,0,CONFIRMED
BK-02171,2025-08-13,2025-08-15,sui-001,1,EXPEDIA,192.95,0,CONFIRMED
BK-02172,2025-08-13,2025-08-15,sup-001,2,BOOKING,143.33,4,CONFIRMED
BK-02173,2025-08-13,2025-08-16,dob-001,2,AIRBNB,110.27,9,CONFIRMED
BK-02174,2025-08-13,2025-08-14,dob-001,2,DIRECT,117.25,3,CANCELLED
BK-02175,2025-08-13,2025-08-15,sup-001,2,EXPEDIA,150.2,14,CONFIRMED
BK-02176,2025-08-13,2025-08-17,dob-001,2,DIRECT,118.77,6,CONFIRMED
BK-02177,2025-08-13,2025-08-14,sup-001,2,DIRECT,161.08,9,CONFIRMED
BK-02178,2025-08-13,2025-08-14,dob-001,2,AIRBNB,103.05,3,CONFIRMED
BK-02179,2025-08-14,2025-08-19,dob-001,2,AIRBNB,109.94,8,CONFIRMED
BK-02180,2025-08-14,2025-08-15,sui-001,2,BOOKING,198.64,9,CONFIRMED
BK-02181,2025-08-14,2025-08-15,sup-001,2,BOOKING,144.14,0,CONFIRMED
BK-02182,2025-08-14,2025-08-15,sup-001,2,DIRECT,156.34,11,CONFIRMED
BK-02183,2025-08-14,2025-08-16,dob-001,2,EXPEDIA,116.18,16,CONFIRMED
BK-02184,2025-08-14,2025-08-15,dob-001,2,DIRECT,126.02,5,CONFIRMED
BK-02185,2025-08-14,2025-08-16,dob-001,1,BOOKING,117.54,0,CONFIRMED
BK-02186,2025-08-14,2025-08-16,sui-001,2,BOOKING,207.38,4,CONFIRMED
BK-02187,2025-08-15,2025-08-16,dob-001,2,DIRECT,210.7,50,CONFIRMED
BK-02188,2025-08-15,2025-08-19,sup-001,2,DIRECT,278.28,33,CANCELLED
BK-02189,2025-08-15,2025-08-16,dob-001,2,DIRECT,208.09,6,CANCELLED
BK-02190,2025-08-15,2025-08-16,sui-001,2,BOOKING,359.42,29,CONFIRMED
BK-02191,2025-08-15,2025-08-17,dob-001,2,DIRECT,219.76,33,CONFIRMED
BK-02192,2025-08-15,2025-08-17,sui-001,3,AIRBNB,339.36,16,CONFIRMED
BK-02193,2025-08-15,2025-08-17,dob-001,2,DIRECT,220.86,37,CONFIRMED
BK-02194,2025-08-15,2025-08-16,sui-001,2,DIRECT,373.22,24,CONFIRMED
BK-02195,2025-08-15,2025-08-18,dob-001,1,BOOKING,204.36,51,CONFIRMED
BK-02196,2025-08-15,2025-08-17,sui-001,2,EXPEDIA,350.89,23,CANCELLED
BK-02197,2025-08-15,2025-08-17,sui-001,2,DIRECT,365.39,16,CONFIRMED
BK-02198,2025-08-15,2025-08-17,sup-001,1,AIRBNB,242.19,0,CANCELLED
BK-02199,2025-08-15,2025-08-16,sui-001,2,AIRBNB,337.99,18,CONFIRMED
BK-02200,2025-08-15,2025-08-18,dob-001,1,AIRBNB,187.13,47,CONFIRMED
BK-02201,2025-08-16,2025-08-18,dob-001,2,BOOKING,137.93,12,CANCELLED
BK-02202,2025-08-16,2025-08-18,dob-001,1,EXPEDIA,142.25,13,CONFIRMED
BK-02203,2025-08-16,2025-08-18,dob-001,2,BOOKING,140.23,22,CANCELLED
BK-02204,2025-08-16,2025-08-18,dob-001,2,EXPEDIA,133.95,21,CONFIRMED
BK-02205,2025-08-16,2025-08-17,sui-001,2,DIRECT,255.02,9,CONFIRMED
BK-02206,2025-08-16,2025-08-17,sup-001,2,AIRBNB,178.3,21,CONFIRMED
BK-02207,2025-08-16,2025-08-17,dob-001,2,BOOKING,145.32,21,CONFIRMED
BK-02208,2025-08-16,2025-08-18,sup-001,2,DIRECT,186.82,12,CONFIRMED
BK-02209,2025-08-17,2025-08-19,dob-001,2,BOOKING,108.99,0,CONFIRMED
BK-02210,2025-08-17,2025-08-18,sup-001,1,BOOKING,152.33,2,CONFIRMED
BK-02211,2025-08-17,2025-08-20,dob-001,1,DIRECT,126.93,0,CONFIRMED
BK-02212,2025-08-17,2025-08-18,dob-001,2,DIRECT,126.72,18,CONFIRMED
BK-02213,2025-08-17,2025-08-18,dob-001,1,DIRECT,126.08,3,CONFIRMED
BK-02214,2025-08-17,2025-08-19,sup-001,2,DIRECT,163.75,12,CANCELLED
BK-02215,2025-08-17,2025-08-19,dob-001,1,BOOKING,119.33,21,CONFIRMED
BK-02216,2025-08-17,2025-08-18,sup-001,1,DIRECT,165.11,2,CONFIRMED
BK-02217,2025-08-18,2025-08-21,dob-001,1,BOOKING,109.79,8,CONFIRMED
BK-02218,2025-08-18,2025-08-21,sui-001,3,EXPEDIA,190.91,24,CONFIRMED
BK-02219,2025-08-18,2025-08-19,dob-001,1,DIRECT,118.2,2,CONFIRMED
BK-02220,2025-08-18,2025-08-21,dob-001,1,BOOKING,119.64,5,CONFIRMED
BK-02221,2025-08-18,2025-08-20,dob-001,2,AIRBNB,107.66,0,CONFIRMED
BK-02222,2025-08-18,2025-08-20,sui-001,1,DIRECT,215.79,10,CONFIRMED
BK-02223,2025-08-18,2025-08-19,sup-001,1,BOOKING,142.43,0,CANCELLED
BK-02224,2025-08-18,2025-08-21,dob-001,1,EXPEDIA,110.58,4,CONFIRMED
BK-02225,2025-08-19,2025-08-22,dob-001,1,DIRECT,118.07,6,CONFIRMED
BK-02226,2025-08-19,2025-08-20,dob-001,2,DIRECT,117.26,7,CONFIRMED
BK-02227,2025-08-19,2025-08-21,dob-001,1,BOOKING,113.77,10,CONFIRMED
BK-02228,2025-08-19,2025-08-21,dob-001,2,BOOKING,112.62,0,CONFIRMED
BK-02229,2025-08-19,2025-08-23,sui-001,2,DIRECT,214.46,8,CONFIRMED
BK-02230,2025-08-19,2025-08-21,sui-001,2,EXPEDIA,193.15,0,CONFIRMED
BK-02231,2025-08-19,2025-08-20,dob-001,1,BOOKING,116.6,10,CONFIRMED
BK-02232,2025-08-19,2025-08-21,sui-001,3,AIRBNB,186.22,18,CANCELLED
BK-02233,2025-08-20,2025-08-22,dob-001,2,BOOKING,116.65,19,CONFIRMED
BK-02234,2025-08-20,2025-08-22,sup-001,2,BOOKING,148.0,0,CONFIRMED
BK-02235,2025-08-20,2025-08-21,dob-001,2,EXPEDIA,110.62,0,CONFIRMED
BK-02236,2025-08-20,2025-08-21,sup-001,2,BOOKING,150.74,0,CONFIRMED
BK-02237,2025-08-20,2025-08-21,sui-001,2,EXPEDIA,194.59,2,CANCELLED
BK-02238,2025-08-20,2025-08-22,sup-001,2,BOOKING,146.47,4,CONFIRMED
BK-02239,2025-08-20,2025-08-23,sui-001,2,BOOKING,194.44,9,CONFIRMED
BK-02240,2025-08-20,2025-08-22,sui-001,2,BOOKING,199.31,8,CONFIRMED
BK-02241,2025-08-21,2025-08-22,sui-001,2,BOOKING,205.73,7,CANCELLED
BK-02242,2025-08-21,2025-08-22,sup-001,2,EXPEDIA,152.59,10,CONFIRMED
BK-02243,2025-08-21,2025-08-22,sup-001,1,AIRBNB,145.27,0,CONFIRMED
BK-02244,2025-08-21,2025-08-23,dob-001,1,BOOKING,116.74,0,CONFIRMED
BK-02245,2025-08-21,2025-08-22,sup-001,1,BOOKING,152.22,5,CONFIRMED
BK-02246,2025-08-21,2025-08-27,sup-001,1,EXPEDIA,144.34,8,CONFIRMED
BK-02247,2025-08-21,2025-08-23,sui-001,3,EXPEDIA,206.19,9,CONFIRMED
BK-02248,2025-08-21,2025-08-22,dob-001,2,EXPEDIA,108.56,8,CONFIRMED
BK-02249,2025-08-22,2025-08-24,dob-001,2,EXPEDIA,137.68,12,CONFIRMED
BK-02250,2025-08-22,2025-08-24,dob-001,1,EXPEDIA,136.18,15,CONFIRMED
BK-02251,2025-08-22,2025-08-23,dob-001,1,BOOKING,135.46,35,CONFIRMED
BK-02252,2025-08-22,2025-08-23,dob-001,1,DIRECT,154.52,28,CONFIRMED
BK-02253,2025-08-22,2025-08-24,sup-001,2,BOOKING,173.96,0,CONFIRMED
BK-02254,2025-08-22,2025-08-23,dob-001,1,DIRECT,155.05,3,CONFIRMED
BK-02255,2025-08-22,2025-08-24,dob-001,2,EXPEDIA,142.18,20,CONFIRMED
BK-02256,2025-08-22,2025-08-23,sup-001,2,BOOKING,182.07,11,CONFIRMED
BK-02257,2025-08-23,2025-08-25,sup-001,2,AIRBNB,168.59,27,CONFIRMED
BK-02258,2025-08-23,2025-08-24,dob-001,2,EXPEDIA,135.4,24,CONFIRMED
BK-02259,2025-08-23,2025-08-24,dob-001,2,EXPEDIA,145.22,12,CONFIRMED
BK-02260,2025-08-23,2025-08-25,sup-001,2,BOOKING,187.57,19,CONFIRMED
BK-02261,2025-08-23,2025-08-25,dob-001,2,EXPEDIA,135.23,7,CONFIRMED
BK-02262,2025-08-23,2025-08-25,sup-001,1,DIRECT,188.45,2,CANCELLED
BK-02263,2025-08-23,2025-08-24,dob-001,1,BOOKING,136.4,6,CONFIRMED
BK-02264,2025-08-23,2025-08-27,dob-001,2,AIRBNB,139.96,35,CONFIRMED
BK-02265,2025-08-24,2025-08-25,sui-001,2,BOOKING,201.48,4,CONFIRMED
BK-02266,2025-08-24,2025-08-26,dob-001,2,AIRBNB,103.13,7,CONFIRMED
BK-02267,2025-08-24,2025-08-25,dob-001,2,DIRECT,127.6,4,CANCELLED
BK-02268,2025-08-24,2025-08-26,sui-001,2,BOOKING,195.22,11,CONFIRMED
BK-02269,2025-08-24,2025-08-25,dob-001,2,BOOKING,115.59,0,CONFIRMED
BK-02270,2025-08-24,2025-08-27,dob-001,1,DIRECT,125.3,7,CONFIRMED
BK-02271,2025-08-24,2025-08-25,sui-001,2,BOOKING,206.22,3,CONFIRMED
BK-02272,2025-08-24,2025-08-25,dob-001,2,DIRECT,126.78,7,CONFIRMED
BK-02273,2025-08-25,2025-08-26,dob-001,2,DIRECT,121.87,3,CONFIRMED
BK-02274,2025-08-25,2025-08-26,sup-001,2,DIRECT,159.3,5,CONFIRMED
BK-02275,2025-08-25,2025-08-27,sup-001,1,BOOKING,150.26,3,CONFIRMED
BK-02276,2025-08-25,2025-08-26,dob-001,2,DIRECT,122.65,0,CONFIRMED
BK-02277,2025-08-25,2025-08-26,dob-001,2,DIRECT,120.66,1,CONFIRMED
BK-02278,2025-08-25,2025-08-26,sup-001,1,EXPEDIA,142.56,5,CONFIRMED
BK-02279,2025-08-25,2025-08-27,dob-001,2,BOOKING,109.67,6,CONFIRMED
BK-02280,2025-08-25,2025-08-26,dob-001,2,EXPEDIA,112.89,8,CONFIRMED
BK-02281,2025-08-26,2025-08-29,sui-001,2,BOOKING,191.1,0,CONFIRMED
BK-02282,2025-08-26,2025-08-28,sup-001,2,EXPEDIA,140.36,15,CONFIRMED
BK-02283,2025-08-26,2025-08-27,sui-001,2,BOOKING,205.39,0,CONFIRMED
BK-02284,2025-08-26,2025-08-28,dob-001,1,EXPEDIA,108.52,0,CONFIRMED
BK-02285,2025-08-26,2025-08-28,sup-001,2,BOOKING,152.52,4,CONFIRMED
BK-02286,2025-08-26,2025-08-27,sup-001,1,DIRECT,152.12,0,NO_SHOW
BK-02287,2025-08-26,2025-08-27,sup-001,2,BOOKING,151.99,3,CONFIRMED
BK-02288,2025-08-26,2025-08-27,sui-001,3,BOOKING,202.45,19,CONFIRMED
BK-02289,2025-08-27,2025-08-29,dob-001,2,EXPEDIA,112.98,1,CONFIRMED
BK-02290,2025-08-27,2025-08-28,dob-001,1,DIRECT,122.87,4,CONFIRMED
BK-02291,2025-08-27,2025-08-28,dob-001,1,DIRECT,125.21,5,CONFIRMED
BK-02292,2025-08-27,2025-08-29,sup-001,2,AIRBNB,133.1,0,CONFIRMED
BK-02293,2025-08-27,2025-08-30,sup-001,2,DIRECT,158.51,6,NO_SHOW
BK-02294,2025-08-27,2025-08-30,dob-001,1,BOOKING,108.93,5,CONFIRMED
BK-02295,2025-08-27,2025-08-29,dob-001,2,DIRECT,128.49,20,CONFIRMED
BK-02296,2025-08-27,2025-08-29,sui-001,3,DIRECT,217.0,16,CONFIRMED
BK-02297,2025-08-28,2025-08-31,sup-001,2,EXPEDIA,154.06,21,CONFIRMED
BK-02298,2025-08-28,2025-08-30,sup-001,2,BOOKING,147.37,19,CANCELLED
BK-02299,2025-08-28,2025-08-31,sup-001,2,AIRBNB,143.49,5,CONFIRMED
BK-02300,2025-08-28,2025-08-31,dob-001,2,BOOKING,114.81,10,CANCELLED
BK-02301,2025-08-28,2025-08-30,dob-001,1,BOOKING,108.83,9,CONFIRMED
BK-02302,2025-08-28,2025-08-30,dob-001,2,DIRECT,121.65,1,CONFIRMED
BK-02303,2025-08-28,2025-08-30,dob-001,2,DIRECT,125.27,15,CONFIRMED
BK-02304,2025-08-28,2025-08-30,sup-001,2,BOOKING,142.1,19,CANCELLED
BK-02305,2025-08-29,2025-08-30,sup-001,2,AIRBNB,164.47,12,CONFIRMED
BK-02306,2025-08-29,2025-08-31,dob-001,2,DIRECT,150.52,11,CONFIRMED
BK-02307,2025-08-29,2025-08-30,dob-001,2,AIRBNB,135.97,9,CONFIRMED
BK-02308,2025-08-29,2025-08-30,sup-001,1,BOOKING,182.88,34,CANCELLED
BK-02309,2025-08-29,2025-08-31,sui-001,2,BOOKING,250.75,31,CONFIRMED
BK-02310,2025-08-29,2025-08-31,dob-001,1,BOOKING,142.02,0,CONFIRMED
BK-02311,2025-08-29,2025-08-31,dob-001,1,DIRECT,146.26,9,CONFIRMED
BK-02312,2025-08-29,2025-08-30,sui-001,3,EXPEDIA,246.83,12,CONFIRMED
BK-02313,2025-08-30,2025-09-01,dob-001,2,BOOKING,140.47,1,CONFIRMED
BK-02314,2025-08-30,2025-09-02,sup-001,1,DIRECT,205.54,11,CONFIRMED
BK-02315,2025-08-30,2025-08-31,sup-001,2,BOOKING,176.23,21,CONFIRMED
BK-02316,2025-08-30,2025-09-01,sui-001,3,EXPEDIA,252.06,17,CONFIRMED
BK-02317,2025-08-30,2025-09-02,sup-001,2,AIRBNB,176.13,19,CONFIRMED
BK-02318,2025-08-30,2025-08-31,sui-001,1,AIRBNB,234.81,18,CONFIRMED
BK-02319,2025-08-30,2025-08-31,dob-001,1,EXPEDIA,137.67,20,CONFIRMED
BK-02320,2025-08-30,2025-08-31,dob-001,1,DIRECT,147.03,9,CONFIRMED
BK-02321,2025-08-31,2025-09-01,dob-001,2,BOOKING,118.69,7,CONFIRMED
BK-02322,2025-08-31,2025-09-02,sup-001,1,DIRECT,163.05,0,CONFIRMED
BK-02323,2025-08-31,2025-09-02,sup-001,2,AIRBNB,134.25,0,CONFIRMED
BK-02324,2025-08-31,2025-09-01,dob-001,2,BOOKING,117.87,9,CONFIRMED
BK-02325,2025-08-31,2025-09-03,sup-001,2,BOOKING,151.74,0,CONFIRMED
BK-02326,2025-08-31,2025-09-05,dob-001,2,BOOKING,118.91,1,CONFIRMED
BK-02327,2025-08-31,2025-09-01,dob-001,1,AIRBNB,110.03,6,CONFIRMED
BK-02328,2025-08-31,2025-09-02,dob-001,2,EXPEDIA,116.14,13,CONFIRMED
BK-02329,2025-09-01,2025-09-02,dob-001,1,EXPEDIA,91.95,5,CONFIRMED
BK-02330,2025-09-01,2025-09-02,sup-001,2,EXPEDIA,127.81,9,CONFIRMED
BK-02331,2025-09-01,2025-09-02,dob-001,2,BOOKING,94.77,1,CONFIRMED
BK-02332,2025-09-01,2025-09-03,dob-001,2,DIRECT,101.62,6,CONFIRMED
BK-02333,2025-09-01,2025-09-03,dob-001,1,BOOKING,99.51,2,CONFIRMED
BK-02334,2025-09-01,2025-09-03,sup-001,2,BOOKING,118.42,11,CONFIRMED
BK-02335,2025-09-01,2025-09-02,sup-001,2,DIRECT,137.35,1,CONFIRMED
BK-02336,2025-09-01,2025-09-04,dob-001,2,BOOKING,94.26,10,CONFIRMED
BK-02337,2025-09-02,2025-09-04,dob-001,1,EXPEDIA,103.28,11,CONFIRMED
BK-02338,2025-09-02,2025-09-04,sui-001,2,AIRBNB,170.07,1,CONFIRMED
BK-02339,2025-09-02,2025-09-03,dob-001,2,DIRECT,110.2,17,CONFIRMED
BK-02340,2025-09-02,2025-09-03,dob-001,1,DIRECT,111.54,10,CANCELLED
BK-02341,2025-09-02,2025-09-05,dob-001,2,EXPEDIA,99.18,7,CONFIRMED
BK-02342,2025-09-02,2025-09-03,dob-001,1,EXPEDIA,105.02,0,CONFIRMED
BK-02343,2025-09-02,2025-09-06,dob-001,2,BOOKING,105.09,18,CONFIRMED
BK-02344,2025-09-02,2025-09-04,dob-001,1,BOOKING,105.21,11,CONFIRMED
BK-02345,2025-09-03,2025-09-06,dob-001,2,DIRECT,107.44,0,CANCELLED
BK-02346,2025-09-03,2025-09-04,sup-001,2,AIRBNB,124.0,11,CONFIRMED
BK-02347,2025-09-03,2025-09-04,sup-001,2,EXPEDIA,138.57,2,CONFIRMED
BK-02348,2025-09-03,2025-09-04,dob-001,2,DIRECT,115.79,6,CONFIRMED
BK-02349,2025-09-03,2025-09-05,dob-001,2,AIRBNB,97.45,6,CONFIRMED
BK-02350,2025-09-03,2025-09-05,dob-001,2,EXPEDIA,103.13,15,CONFIRMED
BK-02351,2025-09-03,2025-09-07,sup-001,2,DIRECT,148.09,4,CONFIRMED
BK-02352,2025-09-03,2025-09-04,dob-001,2,DIRECT,117.95,13,CONFIRMED
BK-02353,2025-09-04,2025-09-06,dob-001,2,BOOKING,110.83,5,CONFIRMED
BK-02354,2025-09-04,2025-09-07,sup-001,2,DIRECT,155.86,0,CONFIRMED
BK-02355,2025-09-04,2025-09-05,dob-001,2,BOOKING,109.45,20,CONFIRMED
BK-02356,2025-09-04,2025-09-05,dob-001,2,DIRECT,119.38,9,CONFIRMED
BK-02357,2025-09-04,2025-09-07,dob-001,1,BOOKING,110.33,13,CONFIRMED
BK-02358,2025-09-04,2025-09-06,dob-001,1,EXPEDIA,108.89,8,CONFIRMED
BK-02359,2025-09-04,2025-09-06,dob-001,2,DIRECT,121.83,20,CONFIRMED
BK-02360,2025-09-04,2025-09-06,sup-001,2,BOOKING,140.24,8,CONFIRMED
BK-02361,2025-09-05,2025-09-08,dob-001,1,EXPEDIA,145.75,13,CONFIRMED
BK-02362,2025-09-05,2025-09-06,dob-001,1,EXPEDIA,137.47,36,CONFIRMED
BK-02363,2025-09-05,2025-09-07,dob-001,2,DIRECT,154.4,29,CONFIRMED
BK-02364,2025-09-05,2025-09-07,sup-001,2,DIRECT,193.62,15,CONFIRMED
BK-02365,2025-09-05,2025-09-07,dob-001,2,AIRBNB,133.57,4,CONFIRMED
BK-02366,2025-09-05,2025-09-06,dob-001,2,AIRBNB,138.96,9,CONFIRMED
BK-02367,2025-09-05,2025-09-07,dob-001,2,DIRECT,148.7,8,CONFIRMED
BK-02368,2025-09-05,2025-09-06,dob-001,2,EXPEDIA,137.75,15,CONFIRMED
BK-02369,2025-09-05,2025-09-06,dob-001,2,AIRBNB,128.93,9,CONFIRMED
BK-02370,2025-09-05,2025-09-06,sup-001,2,AIRBNB,171.05,10,CONFIRMED
BK-02371,2025-09-05,2025-09-08,dob-001,2,AIRBNB,126.46,2,NO_SHOW
BK-02372,2025-09-05,2025-09-09,sup-001,1,DIRECT,185.03,12,CONFIRMED
BK-02373,2025-09-05,2025-09-08,dob-001,2,DIRECT,156.72,9,CONFIRMED
BK-02374,2025-09-06,2025-09-08,dob-001,2,EXPEDIA,144.4,15,CONFIRMED
BK-02375,2025-09-06,2025-09-07,dob-001,1,DIRECT,162.78,16,CONFIRMED
BK-02376,2025-09-06,2025-09-08,dob-001,2,AIRBNB,131.74,6,CONFIRMED
BK-02377,2025-09-06,2025-09-07,dob-001,2,BOOKING,140.27,22,CONFIRMED
BK-02378,2025-09-06,2025-09-09,dob-001,2,BOOKING,137.95,2,CONFIRMED
BK-02379,2025-09-06,2025-09-08,dob-001,2,DIRECT,161.19,17,CONFIRMED
BK-02380,2025-09-06,2025-09-10,sui-001,2,BOOKING,241.03,22,CONFIRMED
BK-02381,2025-09-06,2025-09-07,sup-001,2,AIRBNB,180.15,15,CONFIRMED
BK-02382,2025-09-06,2025-09-07,sui-001,1,DIRECT,286.93,14,CONFIRMED
BK-02383,2025-09-06,2025-09-07,dob-001,2,EXPEDIA,146.01,0,CONFIRMED
BK-02384,2025-09-06,2025-09-08,sup-001,1,BOOKING,191.74,0,CONFIRMED
BK-02385,2025-09-06,2025-09-08,dob-001,1,DIRECT,150.93,1,CONFIRMED
BK-02386,2025-09-06,2025-09-08,sup-001,2,BOOKING,187.25,8,CONFIRMED
BK-02387,2025-09-07,2025-09-08,sup-001,2,BOOKING,149.84,7,CONFIRMED
BK-02388,2025-09-07,2025-09-08,sup-001,2,BOOKING,163.45,4,CONFIRMED
BK-02389,2025-09-07,2025-09-09,dob-001,2,DIRECT,129.59,15,CONFIRMED
BK-02390,2025-09-07,2025-09-09,sui-001,3,BOOKING,202.67,0,CONFIRMED
BK-02391,2025-09-07,2025-09-09,sui-001,3,DIRECT,220.22,4,CONFIRMED
BK-02392,2025-09-07,2025-09-08,dob-001,2,DIRECT,130.89,9,CONFIRMED
BK-02393,2025-09-07,2025-09-09,sup-001,1,DIRECT,172.73,7,CONFIRMED
BK-02394,2025-09-07,2025-09-09,sui-001,2,DIRECT,240.16,3,CONFIRMED
BK-02395,2025-09-08,2025-09-09,dob-001,2,DIRECT,140.31,0,CONFIRMED
BK-02396,2025-09-08,2025-09-11,sui-001,3,DIRECT,229.37,2,CONFIRMED
BK-02397,2025-09-08,2025-09-09,sui-001,2,DIRECT,229.24,1,CONFIRMED
BK-02398,2025-09-08,2025-09-09,sui-001,2,EXPEDIA,225.14,18,CONFIRMED
BK-02399,2025-09-08,2025-09-10,dob-001,1,DIRECT,142.21,12,CANCELLED
BK-02400,2025-09-08,2025-09-09,dob-001,2,DIRECT,131.69,2,CONFIRMED
BK-02401,2025-09-08,2025-09-10,dob-001,2,DIRECT,136.35,10,CONFIRMED
BK-02402,2025-09-08,2025-09-11,sui-001,3,DIRECT,231.96,7,CONFIRMED
BK-02403,2025-09-09,2025-09-10,dob-001,2,BOOKING,125.77,8,CANCELLED
BK-02404,2025-09-09,2025-09-10,dob-001,2,BOOKING,120.85,0,CANCELLED
BK-02405,2025-09-09,2025-09-14,sup-001,2,BOOKING,156.01,16,CONFIRMED
BK-02406,2025-09-09,2025-09-10,dob-001,2,AIRBNB,123.49,15,CONFIRMED
BK-02407,2025-09-09,2025-09-10,sup-001,1,BOOKING,159.72,13,CONFIRMED
BK-02408,2025-09-09,2025-09-13,dob-001,2,DIRECT,130.45,10,NO_SHOW
BK-02409,2025-09-09,2025-09-11,dob-001,1,BOOKING,126.85,8,CONFIRMED
BK-02410,2025-09-09,2025-09-11,dob-001,2,BOOKING,121.36,3,CONFIRMED
BK-02411,2025-09-10,2025-09-14,dob-001,2,EXPEDIA,126.18,19,CONFIRMED
BK-02412,2025-09-10,2025-09-12,dob-001,2,EXPEDIA,131.06,3,CONFIRMED
BK-02413,2025-09-10,2025-09-11,sup-001,1,DIRECT,170.88,0,CONFIRMED
BK-02414,2025-09-10,2025-09-12,dob-001,2,DIRECT,139.19,3,CONFIRMED
BK-02415,2025-09-10,2025-09-12,dob-001,1,AIRBNB,118.57,11,CONFIRMED
BK-02416,2025-09-10,2025-09-12,dob-001,2,DIRECT,136.73,14,CONFIRMED
BK-02417,2025-09-10,2025-09-16,sui-001,3,AIRBNB,205.66,0,CONFIRMED
BK-02418,2025-09-10,2025-09-14,dob-001,2,EXPEDIA,124.81,1,CONFIRMED
BK-02419,2025-09-11,2025-09-12,dob-001,2,DIRECT,134.18,6,CONFIRMED
BK-02420,2025-09-11,2025-09-12,sup-001,2,BOOKING,157.59,9,CONFIRMED
BK-02421,2025-09-11,2025-09-13,sui-001,2,BOOKING,224.91,13,CONFIRMED
BK-02422,2025-09-11,2025-09-13,sup-001,2,BOOKING,155.97,12,CONFIRMED
BK-02423,2025-09-11,2025-09-13,dob-001,1,AIRBNB,117.25,13,NO_SHOW
